"Id","DateCreated","DateUsed","ProductId","IsUsed","Owner_Id","Purchase_Id","UsedOnMenuItemId"
129,2020-02-17 10:37:24.600,2020-02-17 10:38:55.526,2,1,25,51,
130,2020-02-17 10:37:24.600,2020-02-17 10:39:07.616,2,1,25,51,
131,2020-02-17 10:37:24.600,2020-02-17 10:39:12.847,2,1,25,51,
132,2020-02-17 10:37:24.600,2020-02-17 10:39:19.211,2,1,25,51,
133,2020-02-17 10:37:24.600,2020-02-17 10:39:24.195,2,1,25,51,
134,2020-02-17 10:37:24.600,2020-02-17 10:39:27.736,2,1,25,51,
135,2020-02-18 07:42:14.421,2020-02-18 07:42:23.140,2,1,33,52,
136,2020-02-18 07:42:14.421,2020-02-18 07:42:26.626,2,1,33,52,
137,2020-02-18 07:42:14.421,2020-02-18 07:42:31.308,2,1,33,52,
138,2020-02-18 07:42:14.421,2020-02-18 07:42:33.220,2,1,33,52,
139,2020-02-18 07:42:14.421,2020-02-18 07:42:35.965,2,1,33,52,
140,2020-02-18 07:42:14.421,2020-02-18 07:50:48.923,2,1,33,52,
141,2020-02-18 07:42:14.421,2020-02-18 07:50:50.538,2,1,33,52,
142,2020-02-18 07:42:14.421,2020-02-18 07:50:52.034,2,1,33,52,
143,2020-02-18 07:42:14.421,2020-02-18 07:50:53.511,2,1,33,52,
144,2020-02-18 07:42:14.421,2020-02-18 07:50:55.068,2,1,33,52,
145,2020-02-20 19:50:28.831,2020-02-20 19:58:07.371,1,1,7,56,
146,2020-02-20 19:50:28.831,2020-02-20 23:57:36.414,1,1,7,56,
147,2020-02-20 19:50:28.831,2020-02-21 14:41:35.916,1,1,7,56,
148,2020-02-20 19:50:28.831,2020-02-21 14:41:41.853,1,1,7,56,
149,2020-02-20 19:50:28.831,2020-02-21 14:42:08.405,1,1,7,56,
150,2020-02-20 19:50:28.831,2020-02-21 14:42:10.997,1,1,7,56,
151,2020-02-20 19:50:28.831,2020-02-21 14:42:16.982,1,1,7,56,
152,2020-02-20 19:50:28.831,,1,0,7,56,
153,2020-02-20 19:50:28.831,,1,0,7,56,
154,2020-02-20 19:50:28.831,,1,0,7,56,
155,2020-02-20 19:53:47.310,2020-02-20 19:57:57.525,2,1,7,57,
156,2020-02-20 19:53:47.310,2020-02-20 19:58:01.605,2,1,7,57,
157,2020-02-20 19:53:47.310,2020-02-21 14:41:39.255,2,1,7,57,
158,2020-02-20 19:53:47.310,2020-02-21 14:42:02.862,2,1,7,57,
159,2020-02-20 19:53:47.310,2020-02-21 14:42:05.379,2,1,7,57,
160,2020-02-20 19:53:47.310,2020-02-21 14:42:14.097,2,1,7,57,
161,2020-02-20 19:53:47.310,,2,0,7,57,
162,2020-02-20 19:53:47.310,,2,0,7,57,
163,2020-02-20 19:53:47.310,,2,0,7,57,
164,2020-02-20 19:53:47.310,,2,0,7,57,
165,2020-02-20 22:20:28.471,2020-02-20 22:20:35.338,5,1,5,62,
166,2020-02-20 22:20:28.471,2022-11-15 09:08:06.223,5,1,5,62,
167,2020-02-20 22:20:28.471,2022-11-15 09:13:39.677,5,1,5,62,
168,2020-02-20 22:20:28.471,2023-05-30 14:57:33.446,5,1,5,62,
169,2020-02-20 22:20:28.471,,5,0,5,62,
170,2020-02-20 22:20:28.471,,5,0,5,62,
171,2020-02-20 22:20:28.471,,5,0,5,62,
172,2020-02-20 22:20:28.471,,5,0,5,62,
173,2020-02-20 22:20:28.471,,5,0,5,62,
174,2020-02-20 22:20:28.471,,5,0,5,62,
175,2020-02-20 22:35:44.804,2020-02-20 22:35:51.683,5,1,22,63,
176,2020-02-20 22:35:44.804,2020-02-20 22:35:54.972,5,1,22,63,
177,2020-02-20 22:35:44.804,2020-02-20 22:35:58.910,5,1,22,63,
178,2020-02-20 22:35:44.804,2020-09-06 13:30:12.607,5,1,22,63,
179,2020-02-20 22:35:44.804,2020-09-06 13:30:15.470,5,1,22,63,
180,2020-02-20 22:35:44.804,2020-09-06 13:30:18.981,5,1,22,63,
181,2020-02-20 22:35:44.804,2020-09-06 14:25:38.440,5,1,22,63,
182,2020-02-20 22:35:44.804,2022-05-29 21:54:43.603,5,1,22,63,
183,2020-02-20 22:35:44.804,2022-06-01 19:27:12.671,5,1,22,63,
184,2020-02-20 22:35:44.804,2022-06-01 20:33:41.485,5,1,22,63,
185,2020-02-21 18:04:19.890,2020-02-21 18:04:26.187,2,1,23,66,
186,2020-02-21 18:04:19.890,2020-02-21 18:04:28.549,2,1,23,66,
187,2020-02-21 18:04:19.890,2020-02-21 18:04:29.612,2,1,23,66,
188,2020-02-21 18:04:19.890,2020-02-21 18:04:30.871,2,1,23,66,
189,2020-02-21 18:04:19.890,2020-02-21 18:04:32.615,2,1,23,66,
190,2020-02-21 18:04:19.890,2020-02-21 18:04:37.309,2,1,23,66,
191,2020-02-21 18:04:19.890,2020-02-21 18:04:45.612,2,1,23,66,
192,2020-02-21 18:04:19.890,2020-02-21 18:04:51.788,2,1,23,66,
193,2020-02-21 18:04:19.890,2020-02-21 18:04:53.219,2,1,23,66,
194,2020-02-21 18:04:19.890,2020-02-21 18:04:54.640,2,1,23,66,
195,2020-02-24 12:26:09.370,2020-02-24 12:26:18.326,2,1,38,73,
196,2020-02-24 12:26:09.370,2020-02-24 12:36:02.753,2,1,38,73,
197,2020-02-24 12:26:09.370,2020-02-24 12:40:18.847,2,1,38,73,
198,2020-02-24 12:26:09.370,2020-02-24 12:40:21.348,2,1,38,73,
199,2020-02-24 12:26:09.370,2020-02-24 12:40:23.308,2,1,38,73,
200,2020-02-24 12:26:09.370,2020-02-24 12:40:25.786,2,1,38,73,
201,2020-02-24 12:26:09.370,2020-02-24 12:40:28.244,2,1,38,73,
202,2020-02-24 12:26:09.370,2020-02-24 12:40:30.136,2,1,38,73,
203,2020-02-24 12:26:09.370,2020-02-24 12:40:32.570,2,1,38,73,
204,2020-02-24 12:26:09.370,2020-02-24 12:40:34.926,2,1,38,73,
205,2020-09-06 13:51:05.324,2020-09-06 13:51:14.667,1,1,41,81,
206,2020-09-06 13:51:05.324,2020-09-06 13:51:19.029,1,1,41,81,
207,2020-09-06 13:51:05.324,,1,0,41,81,
208,2020-09-06 13:51:05.324,,1,0,41,81,
209,2020-09-06 13:51:05.324,,1,0,41,81,
210,2020-09-06 13:51:05.324,,1,0,41,81,
211,2020-09-06 13:51:05.324,,1,0,41,81,
212,2020-09-06 13:51:05.324,,1,0,41,81,
213,2020-09-06 13:51:05.324,,1,0,41,81,
214,2020-09-06 13:51:05.324,,1,0,41,81,
215,2020-09-06 14:25:26.288,2022-01-11 22:02:17.835,1,1,22,82,
216,2020-09-06 14:25:26.288,2022-01-11 22:13:55.085,1,1,22,82,
217,2020-09-06 14:25:26.288,2022-05-29 19:33:01.567,1,1,22,82,
218,2020-09-06 14:25:26.288,2022-05-29 19:39:58.695,1,1,22,82,
219,2020-09-06 14:25:26.288,2022-05-30 17:18:03.616,1,1,22,82,
220,2020-09-06 14:25:26.288,2022-06-01 05:17:33.611,1,1,22,82,
221,2020-09-06 14:25:26.288,,1,0,22,82,
222,2020-09-06 14:25:26.288,,1,0,22,82,
223,2020-09-06 14:25:26.288,,1,0,22,82,
224,2020-09-06 14:25:26.288,,1,0,22,82,
225,2020-09-06 14:46:28.960,2020-09-06 14:47:03.037,1,1,42,83,
226,2020-09-06 14:46:28.960,2020-09-06 14:47:07.080,1,1,42,83,
227,2020-09-06 14:46:28.960,2020-09-06 14:47:10.101,1,1,42,83,
228,2020-09-06 14:46:28.960,2020-09-06 14:47:14.446,1,1,42,83,
229,2020-09-06 14:46:28.960,2020-09-06 14:48:25.951,1,1,42,83,
230,2020-09-06 14:46:28.960,2020-09-06 14:48:30.358,1,1,42,83,
231,2020-09-06 14:46:28.960,2020-09-06 14:48:49.875,1,1,42,83,
232,2020-09-06 14:46:28.960,2020-09-06 14:48:59.101,1,1,42,83,
233,2020-09-06 14:46:28.960,2020-09-06 14:52:20.286,1,1,42,83,
234,2020-09-06 14:46:28.960,2020-09-06 14:52:27.728,1,1,42,83,
235,2020-09-06 14:55:40.535,2020-09-06 14:57:31.422,5,1,42,84,
236,2020-09-06 14:55:40.535,,5,0,42,84,
237,2020-09-06 14:55:40.535,,5,0,42,84,
238,2020-09-06 14:55:40.535,,5,0,42,84,
239,2020-09-06 14:55:40.535,,5,0,42,84,
240,2020-09-06 14:55:40.535,,5,0,42,84,
241,2020-09-06 14:55:40.535,,5,0,42,84,
242,2020-09-06 14:55:40.535,,5,0,42,84,
243,2020-09-06 14:55:40.535,,5,0,42,84,
244,2020-09-06 14:55:40.535,,5,0,42,84,
245,2022-05-20 07:18:09.617,,1,0,22,102,
246,2022-05-20 07:18:09.617,,1,0,22,102,
247,2022-05-20 07:18:09.617,,1,0,22,102,
248,2022-05-20 07:18:09.617,,1,0,22,102,
249,2022-05-20 07:18:09.617,,1,0,22,102,
250,2022-05-20 07:18:09.617,,1,0,22,102,
251,2022-05-20 07:18:09.617,,1,0,22,102,
252,2022-05-20 07:18:09.617,,1,0,22,102,
253,2022-05-20 07:18:09.617,,1,0,22,102,
254,2022-05-20 07:18:09.617,,1,0,22,102,
255,2022-05-25 07:56:28.522,2022-06-05 12:15:55.442,5,1,55,103,
256,2022-05-25 07:56:28.522,2022-06-05 12:15:57.167,5,1,55,103,
257,2022-05-25 07:56:28.522,2022-06-05 12:15:58.659,5,1,55,103,
258,2022-05-25 07:56:28.522,2022-06-05 12:16:00.026,5,1,55,103,
259,2022-05-25 07:56:28.522,2022-06-05 12:21:36.106,5,1,55,103,
260,2022-05-25 07:56:28.522,2022-06-05 12:21:46.111,5,1,55,103,
261,2022-05-25 07:56:28.522,2022-08-18 19:35:40.527,5,1,55,103,
262,2022-05-25 07:56:28.522,2022-08-18 19:35:43.871,5,1,55,103,
263,2022-05-25 07:56:28.522,2022-08-18 19:35:45.598,5,1,55,103,
264,2022-05-25 07:56:28.522,2022-08-18 19:35:48.369,5,1,55,103,
265,2022-05-25 07:56:50.392,2022-05-29 19:12:47.645,2,1,55,104,
266,2022-05-25 07:56:50.392,2022-05-31 21:24:51.921,2,1,55,104,
267,2022-05-25 07:56:50.392,2022-06-04 20:56:19.853,2,1,55,104,
268,2022-05-25 07:56:50.392,2022-06-05 12:04:13.166,2,1,55,104,
269,2022-05-25 07:56:50.392,2022-06-05 12:04:14.832,2,1,55,104,
270,2022-05-25 07:56:50.392,2022-06-05 12:15:42.859,2,1,55,104,
271,2022-05-25 07:56:50.392,2022-06-05 12:15:45.562,2,1,55,104,
272,2022-05-25 07:56:50.392,2022-06-05 12:15:47.722,2,1,55,104,
273,2022-05-25 07:56:50.392,2022-06-05 12:15:50.032,2,1,55,104,
274,2022-05-25 07:56:50.392,2022-06-05 12:21:54.352,2,1,55,104,
275,2022-05-29 21:55:48.463,2022-05-29 21:55:51.765,6,1,22,106,
276,2022-05-30 22:56:17.522,2022-05-30 22:56:18.439,6,1,22,108,
277,2022-05-31 22:38:59.524,2022-05-31 22:39:01.512,6,1,22,109,
278,2022-06-01 19:27:28.311,2022-06-01 19:27:30.713,6,1,22,110,
279,2022-06-01 20:40:33.755,2022-06-01 20:40:43.712,2,1,22,111,
280,2022-06-01 20:40:33.755,2022-06-01 20:40:47.987,2,1,22,111,
281,2022-06-01 20:40:33.755,,2,0,22,111,
282,2022-06-01 20:40:33.755,,2,0,22,111,
283,2022-06-01 20:40:33.755,,2,0,22,111,
284,2022-06-01 20:40:33.755,,2,0,22,111,
285,2022-06-01 20:40:33.755,,2,0,22,111,
286,2022-06-01 20:40:33.755,,2,0,22,111,
287,2022-06-01 20:40:33.755,,2,0,22,111,
288,2022-06-01 20:40:33.755,,2,0,22,111,
289,2022-06-01 21:48:52.333,2022-06-01 21:49:07.818,6,1,22,112,
290,2022-06-01 21:49:05.450,2022-06-01 21:49:16.183,6,1,22,113,
291,2022-06-03 08:41:15.318,2022-08-01 14:17:24.398,1,1,44,114,
292,2022-06-03 08:41:15.318,2022-08-18 12:35:44.279,1,1,44,114,
293,2022-06-03 08:41:15.318,2022-08-19 14:29:06.166,1,1,44,114,
294,2022-06-03 08:41:15.318,2022-08-20 07:18:19.602,1,1,44,114,
295,2022-06-03 08:41:15.318,2022-08-23 08:51:51.526,1,1,44,114,
296,2022-06-03 08:41:15.318,2022-10-11 14:56:03.203,1,1,44,114,
297,2022-06-03 08:41:15.318,2022-10-19 10:28:39.368,1,1,44,114,
298,2022-06-03 08:41:15.318,2022-11-15 10:45:07.046,1,1,44,114,
299,2022-06-03 08:41:15.318,2022-11-22 15:42:25.254,1,1,44,114,
300,2022-06-03 08:41:15.318,2022-11-22 15:51:13.290,1,1,44,114,
301,2022-06-05 12:40:53.767,2022-06-05 12:40:54.988,6,1,33,115,
302,2022-06-05 18:32:29.365,2022-06-10 13:23:43.556,1,1,33,116,
303,2022-06-05 18:32:29.365,2022-06-10 20:33:46.920,1,1,33,116,
304,2022-06-05 18:32:29.365,,1,0,33,116,
305,2022-06-05 18:32:29.365,,1,0,33,116,
306,2022-06-05 18:32:29.365,,1,0,33,116,
307,2022-06-05 18:32:29.365,,1,0,33,116,
308,2022-06-05 18:32:29.365,,1,0,33,116,
309,2022-06-05 18:32:29.365,,1,0,33,116,
310,2022-06-05 18:32:29.365,,1,0,33,116,
311,2022-06-05 18:32:29.365,,1,0,33,116,
312,2022-08-18 16:29:03.021,2022-08-18 16:38:27.329,1,1,65,123,
313,2022-08-18 16:29:03.021,2022-08-18 16:39:14.721,1,1,65,123,
314,2022-08-18 16:29:03.021,2022-08-18 16:47:30.815,1,1,65,123,
315,2022-08-18 16:29:03.021,2022-09-01 08:49:29.189,1,1,65,123,
316,2022-08-18 16:29:03.021,2022-10-12 20:14:19.976,1,1,65,123,
317,2022-08-18 16:29:03.021,2022-10-18 17:39:58.063,1,1,65,123,
318,2022-08-18 16:29:03.021,2022-10-18 17:40:00.260,1,1,65,123,
319,2022-08-18 16:29:03.021,2022-10-18 17:40:19.308,1,1,65,123,
320,2022-08-18 16:29:03.021,2022-10-20 14:47:47.703,1,1,65,123,
321,2022-08-18 16:29:03.021,2022-10-20 15:49:22.255,1,1,65,123,
322,2022-08-18 16:36:33.647,2022-10-20 15:49:40.459,1,1,65,126,
323,2022-08-18 16:36:33.647,2022-11-10 10:18:17.313,1,1,65,126,
324,2022-08-18 16:36:33.647,2022-11-10 11:38:21.598,1,1,65,126,
325,2022-08-18 16:36:33.647,2022-11-10 11:39:01.896,1,1,65,126,
326,2022-08-18 16:36:33.647,2022-11-10 12:03:20.454,1,1,65,126,
327,2022-08-18 16:36:33.647,2022-11-10 12:15:47.427,1,1,65,126,
328,2022-08-18 16:36:33.647,2022-11-20 16:57:50.155,1,1,65,126,
329,2022-08-18 16:36:33.647,2022-11-20 17:02:07.486,1,1,65,126,
330,2022-08-18 16:36:33.647,2022-11-21 09:22:07.177,1,1,65,126,
331,2022-08-18 16:36:33.647,2022-12-27 20:45:59.114,1,1,65,126,
332,2022-08-18 18:07:37.323,2022-11-22 15:59:32.157,1,1,44,129,
333,2022-08-18 18:07:37.323,2023-03-28 17:25:43.248,1,1,44,129,
334,2022-08-18 18:07:37.323,2023-04-14 10:58:26.226,1,1,44,129,
335,2022-08-18 18:07:37.323,2023-04-14 10:59:38.789,1,1,44,129,
336,2022-08-18 18:07:37.323,2023-04-18 16:09:47.500,1,1,44,129,
337,2022-08-18 18:07:37.323,2023-04-18 18:11:01.061,1,1,44,129,
338,2022-08-18 18:07:37.323,2023-04-19 07:56:25.396,1,1,44,129,
339,2022-08-18 18:07:37.323,2023-04-23 12:58:05.019,1,1,44,129,
340,2022-08-18 18:07:37.323,2023-05-16 15:51:37.456,1,1,44,129,
341,2022-08-18 18:07:37.323,2023-05-19 09:59:27.226,1,1,44,129,
342,2022-08-19 07:39:02.373,2022-09-04 22:14:48.208,1,1,64,131,
343,2022-08-19 07:39:02.373,2022-09-04 22:33:54.775,1,1,64,131,
344,2022-08-19 07:39:02.373,2022-09-04 22:33:57.297,1,1,64,131,
345,2022-08-19 07:39:02.373,2022-11-21 08:19:36.090,1,1,64,131,
346,2022-08-19 07:39:02.373,2022-11-21 18:11:51.617,1,1,64,131,
347,2022-08-19 07:39:02.373,2022-11-23 11:19:20.455,1,1,64,131,
348,2022-08-19 07:39:02.373,2022-12-18 12:58:37.096,1,1,64,131,
349,2022-08-19 07:39:02.373,2023-04-11 16:28:10.041,1,1,64,131,
350,2022-08-19 07:39:02.373,2023-05-12 06:03:14.426,1,1,64,131,
351,2022-08-19 07:39:02.373,2023-05-12 06:03:20.756,1,1,64,131,
352,2022-08-20 07:20:34.278,2022-08-20 07:20:52.633,2,1,44,134,
353,2022-08-20 07:20:34.278,2022-08-29 09:35:47.424,2,1,44,134,
354,2022-08-20 07:20:34.278,2022-08-29 09:35:51.546,2,1,44,134,
355,2022-08-20 07:20:34.278,2022-08-29 09:35:57.735,2,1,44,134,
356,2022-08-20 07:20:34.278,2022-08-29 09:36:54.693,2,1,44,134,
357,2022-08-20 07:20:34.278,2022-10-11 15:21:53.155,2,1,44,134,
358,2022-08-20 07:20:34.278,2022-10-22 09:02:17.007,2,1,44,134,
359,2022-08-20 07:20:34.278,2023-04-18 18:11:06.583,2,1,44,134,
360,2022-08-20 07:20:34.278,2023-04-19 07:57:32.920,2,1,44,134,
361,2022-08-20 07:20:34.278,2023-04-19 07:57:35.986,2,1,44,134,
362,2022-08-21 17:08:02.343,2022-08-23 05:52:55.558,7,1,55,135,
363,2022-08-21 17:08:02.343,2022-08-26 07:13:29.698,7,1,55,135,
